RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
102001,0,United States,Country,,271383,274736,278389,282245,286948,292471,298349,303739,308359,312452,316333,320662
394913,1,"New York, NY",Msa,NY,514741,519462,523812,528535,534026,541165,549066,556634,562515,567048,570588,573813
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,741668,749163,757038,768091,783767,803587,824502,837956,847074,851836,859045,868350
394463,3,"Chicago, IL",Msa,IL,256350,258656,260755,263775,266508,270301,274437,278525,281576,284217,286894,289595
394514,4,"Dallas-Fort Worth, TX",Msa,TX,277837,281220,285247,290780,297205,304541,312359,320271,327472,333559,339033,344919
394974,5,"Philadelphia, PA",Msa,PA,276682,279790,282880,286195,290533,295351,299868,303479,306335,308781,311255,313529
394692,6,"Houston, TX",Msa,TX,235978,238589,240478,242919,246069,251299,257071,263037,267879,272146,275290,278685
395209,7,"Washington, DC",Msa,DC,474770,479578,485371,492165,499337,506077,511099,514688,517135,519999,522901,526296
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,328445,331498,335376,339062,344822,351118,358571,366066,374275,382545,390282,397603
394347,9,"Atlanta, GA",Msa,GA,268789,272712,276690,281473,286888,293662,301022,308446,315500,322906,330437,338243
394404,10,"Boston, MA",Msa,MA,541022,547178,552412,558511,565726,575692,585551,593462,598451,602999,607302,612114
395057,11,"San Francisco, CA",Msa,CA,1176327,1185652,1200879,1221640,1250101,1283017,1316538,1337274,1349477,1353925,1363676,1374739
394532,12,"Detroit, MI",Msa,MI,199034,201448,203649,205832,208640,212291,216080,219354,221563,223666,224705,226372
395025,13,"Riverside, CA",Msa,CA,429577,436025,443201,452542,464176,477294,492360,506166,517907,524940,529436,534393
394976,14,"Phoenix, AZ",Msa,AZ,331446,337719,346283,353033,364837,376184,389181,399407,407572,415240,421388,427451
395078,15,"Seattle, WA",Msa,WA,595134,602515,611599,621901,633941,651545,667217,680577,688876,696463,707417,718944
394865,16,"Minneapolis-St Paul, MN",Msa,MN,317383,320263,323484,325801,329667,334292,339997,343989,346725,348430,350582,353505
395056,17,"San Diego, CA",Msa,CA,684131,692533,702798,716875,737932,762185,786101,800783,810529,815279,822836,834199
395121,18,"St. Louis, MO",Msa,MO,198617,200433,202753,205302,208677,212363,215931,218276,219557,220480,222102,224320
395148,19,"Tampa, FL",Msa,FL,257049,261154,265469,269814,275068,282932,292116,301139,308830,315281,322029,327618
394358,20,"Baltimore, MD",Msa,MD,318967,322271,325576,329489,332944,337007,341154,344617,346813,348401,350738,353016
394530,21,"Denver, CO",Msa,CO,486522,493312,500925,509553,521152,534440,548177,558140,565338,571526,579107,588328
394982,22,"Pittsburgh, PA",Msa,PA,179180,,182255,184082,188359,192467,195828,197571,198536,199439,200111,201584
394998,23,"Portland, OR",Msa,OR,462465,467414,474550,482860,491906,501737,512051,520574,526799,531077,535678,540550
394458,24,"Charlotte, NC",Msa,NC,268596,272691,277023,281485,287084,294271,302132,309983,317220,323521,330028,336085
395045,25,"Sacramento, CA",Msa,CA,478017,485218,491737,500934,510899,523949,539308,553130,563954,567785,570757,574383
395055,26,"San Antonio, TX",Msa,TX,229296,231875,234556,238121,242501,248426,254058,259886,264081,268353,272343,277236
394943,27,"Orlando, FL",Msa,FL,278090,279964,282501,285308,289624,295805,303593,311379,318831,325445,333219,340123
394466,28,"Cincinnati, OH",Msa,OH,210308,213227,216286,219317,221694,224442,228015,231514,234720,236772,238710,240833
394475,29,"Cleveland, OH",Msa,OH,175061,176905,179249,181587,185103,188969,192651,194981,196795,198062,199441,200895
394735,30,"Kansas City, MO",Msa,MO,228945,,236480,240911,244315,247665,250635,253462,255956,258798,261182,264395
394775,31,"Las Vegas, NV",Msa,NV,315724,319062,322828,327319,335774,346814,358471,367532,375109,382095,389441,395943
394492,32,"Columbus, OH",Msa,OH,236881,239639,242546,245450,249121,253031,257014,260126,262863,265679,268766,271956
394705,33,"Indianapolis, IN",Msa,IN,207258,210244,213262,215953,218809,221914,225611,228865,232018,235526,239665,244052
395059,34,"San Jose, CA",Msa,CA,1319467,1321479,1324853,1340784,1379489,1427106,1464637,1485719,1491947,1500812,1515425,1536201
394355,35,"Austin, TX",Msa,TX,383243,393763,409376,431203,453016,476607,496493,512041,520021,526934,534224,545850
395194,36,"Virginia Beach, VA",Msa,VA,264989,267779,270904,274564,278015,281594,285051,288754,291983,294897,297852,301273
394902,37,"Nashville, TN",Msa,TN,313332,317143,321187,325701,331281,338275,346865,356031,364750,373563,383221,393938
395005,38,"Providence, RI",Msa,RI,356683,361640,366714,371758,377634,384563,392109,399764,405080,409599,413451,417771
394862,39,"Milwaukee, WI",Msa,WI,225256,228585,231961,234912,237726,241477,245510,248202,249462,249606,250339,250900
394714,40,"Jacksonville, FL",Msa,FL,255332,259348,263462,267421,272324,278802,286180,293516,300903,307828,314749,321420
394849,41,"Memphis, TN",Msa,TN,177501,179606,182060,184521,187528,190898,193792,196544,199339,202453,205962,209211
394935,42,"Oklahoma City, OK",Msa,OK,172547,174019,175586,177452,179808,182522,185371,187887,190307,192666,195234,198154
394807,43,"Louisville-Jefferson County, KY",Msa,KY,198824,200758,202993,205453,208116,210999,213890,216056,218053,220007,222200,224727
394669,44,"Hartford, CT",Msa,CT,260031,263162,266573,270541,275364,280126,284665,287879,290898,292780,294636,296333
395022,45,"Richmond, VA",Msa,VA,270341,273784,277086,280374,283828,287463,290912,293904,296401,298828,301636,305227
394910,46,"New Orleans, LA",Msa,LA,225009,227611,229795,231233,233007,235459,238738,242214,245709,248566,251171,254376
394425,47,"Buffalo, NY",Msa,NY,195129,197213,199072,201393,,212744,219200,222037,223540,224281,225352,226354
395012,48,"Raleigh, NC",Msa,NC,310104,314778,319291,324476,330724,339222,349711,362011,373075,383244,390965,399332
394388,49,"Birmingham, AL",Msa,AL,189887,192206,194617,196573,198763,201221,204678,207823,210813,213251,216098,219531
395053,50,"Salt Lake City, UT",Msa,UT,440553,448434,456238,466230,478756,494522,510153,523703,531672,539705,544861,553658
395031,51,"Rochester, NY",Msa,NY,174119,175921,178366,181078,184347,188143,191763,193807,194406,194686,196049,198158
394640,52,"Grand Rapids, MI",Msa,MI,242080,245052,248267,251224,254908,259605,264428,268148,270324,273360,276310,279907
395167,53,"Tucson, AZ",Msa,AZ,254993,259335,262621,265884,271123,279827,288773,296101,301048,305372,309175,311336
753924,54,"Urban Honolulu, HI",Msa,HI,741561,748797,758004,766830,780264,794506,811954,825441,840304,852540,865142,873237
395169,55,"Tulsa, OK",Msa,OK,164640,165654,167021,168548,170980,173842,176533,179168,181449,184313,187386,190246
394619,56,"Fresno, CA",Msa,CA,302027,305466,309991,315482,322811,330429,339743,348012,354953,357948,360695,362731
395238,57,"Worcester, MA",Msa,MA,336083,340038,346737,353049,359240,364240,370024,375605,378955,380470,382424,386189
394415,58,"Stamford, CT",Msa,CT,460746,465480,471117,475754,484522,495638,506794,513479,515964,518692,523499,527447
394312,59,"Albuquerque, NM",Msa,NM,240196,243891,247769,250977,254891,259368,264677,268701,272334,275633,279426,283619
394308,60,"Albany, NY",Msa,NY,222135,225794,228684,231297,233226,236570,240180,244090,246763,249138,251863,254161
394938,61,"Omaha, NE",Msa,NE,220304,223142,226378,229226,232644,235899,239092,241070,242683,244183,246062,248971
394908,62,"New Haven, CT",Msa,CT,262425,266315,270427,275485,280362,286816,292976,297117,298320,299407,300650,303005
394357,63,"Bakersfield, CA",Msa,CA,261544,265444,267650,271576,275986,282082,288595,295996,302851,308654,312047,313774
394753,64,"Knoxville, TN",Msa,TN,220515,223771,227099,230877,235404,240298,245997,251765,257657,263117,268083,274441
394653,65,"Greenville, SC",Msa,SC,227264,229560,231639,234132,236274,239536,243543,247704,251856,256189,261032,266143
394952,66,"Ventura, CA",Msa,CA,671180,677850,686639,695232,,737042,759051,775769,787043,792242,796398,802679
394318,67,"Allentown, PA",Msa,PA,239712,243209,246279,249917,253948,258764,262947,266720,270091,273261,276263,279098
394561,68,"El Paso, TX",Msa,TX,150095,151903,153950,155827,158678,161626,164775,167593,170467,172799,174838,176540
394367,69,"Baton Rouge, LA",Msa,LA,199075,199880,200912,201941,203656,206052,208373,210750,212522,214723,216656,219267
394521,70,"Dayton, OH",Msa,OH,152760,154466,156444,158770,161489,164054,166546,168711,170782,172770,174445,175316
394843,71,"McAllen, TX",Msa,TX,132645,133783,134529,135269,136454,138280,140277,142294,144716,147294,149989,152447
394486,72,"Columbia, SC",Msa,SC,175429,177345,179583,181686,184375,187633,191434,195196,198768,202230,205502,208897
394648,73,"Greensboro, NC",Msa,NC,174388,176602,178934,180914,183547,186881,190491,194101,197212,200342,202720,205773
394304,74,"Akron, OH",Msa,OH,169529,170930,173193,174873,177417,179653,182150,183931,185968,187404,189468,191325
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,306558,311053,315405,319895,327356,338229,351316,364867,376613,387816,398400,409636
394798,76,"Little Rock, AR",Msa,AR,162968,163716,164474,165293,167476,169866,172857,174797,177465,179208,181930,184295
395134,77,"Stockton, CA",Msa,CA,426099,436784,444997,451411,461088,474671,493894,508516,519707,523643,526177,526501
394457,78,"Charleston, SC",Msa,SC,299833,303128,306740,312033,317576,325189,333066,341559,348479,353966,359890,366079
395143,79,"Syracuse, NY",Msa,NY,161873,163716,164784,166749,168823,171732,174056,175785,176808,177707,178804,180228
394484,80,"Colorado Springs, CO",Msa,CO,369511,373872,383951,393630,405812,415265,425225,433936,441494,447706,452702,458030
395235,81,"Winston-Salem, NC",Msa,NC,176712,179475,182471,185255,188064,190440,193196,196986,200967,204687,207433,211326
395224,82,"Wichita, KS",Msa,KS,159812,161602,163250,164341,166057,168008,169985,171710,173878,176135,177991,179529
395115,83,"Springfield, MA",Msa,MA,262898,265544,268333,271147,275213,279951,283820,288280,291661,294388,295924,297341
394440,84,"Fort Myers, FL",Msa,FL,261370,263919,268790,274354,282913,292628,303388,314429,325552,336208,344191,351450
394399,85,"Boise City, ID",Msa,ID,390379,404315,417366,434123,447562,465789,479962,493972,500073,501934,500828,501270
395160,86,"Toledo, OH",Msa,OH,137247,138804,141166,143656,145527,147786,149194,151441,152723,153605,154329,155435
394816,87,"Madison, WI",Msa,WI,307566,310490,313752,317138,320283,325252,330574,335941,338417,340938,342977,347346
394766,88,"Lakeland, FL",Msa,FL,214605,216989,219807,223051,227403,233285,239585,246448,253033,259563,266445,271809
394931,89,"Ogden, UT",Msa,UT,380528,389296,396806,406840,418804,432602,447002,457670,466957,474500,482714,491281
394528,90,"Daytona Beach, FL",Msa,FL,241869,245373,249392,254437,259613,265566,273295,281889,290508,297083,302316,307874
394531,91,"Des Moines, IA",Msa,IA,217015,219337,222515,225412,227705,230282,233353,236133,238403,240227,242358,245403
394711,92,"Jackson, MS",Msa,MS,153981,155477,156575,157943,159889,162535,165641,168366,170910,172552,174198,176211
395245,93,"Youngstown, OH",Msa,OH,113818,115266,117116,120054,122690,125195,127151,129139,130460,131943,133642,135650
394352,94,"Augusta, GA",Msa,GA,172700,174792,176838,178971,181263,183941,186590,189252,191906,194552,197411,200745
395075,95,"Scranton, PA",Msa,PA,134782,135895,137148,138678,141147,144065,147669,150702,153559,155798,158276,160358
394666,96,"Harrisburg, PA",Msa,PA,210146,212414,215021,218024,220775,223697,226376,229099,231578,233870,236336,239129
394957,97,"Melbourne, FL",Msa,FL,250560,254023,257964,261851,267686,274802,282399,289025,294895,301021,308626,315718
394460,98,"Chattanooga, TN",Msa,TN,198997,201641,204403,206506,209149,213006,217894,222170,225869,229146,232986,236663
395113,99,"Spokane, WA",Msa,WA,326612,332513,338419,345490,354489,365876,375764,383905,390006,395614,401953,408161
395006,100,"Provo, UT",Msa,UT,421984,431273,438513,448438,462384,481744,500148,513614,519954,524681,530735,539889
394768,101,"Lancaster, PA",Msa,PA,260887,265033,267854,270222,273160,277792,281991,285946,288948,292759,296051,299091
394871,102,"Modesto, CA",Msa,CA,370552,375419,379824,385110,393619,403045,414944,424118,430989,436007,438385,441852
394997,103,"Portland, ME",Msa,ME,362810,366867,372140,378740,388557,399251,409936,418322,422924,425837,428639,433828
394549,104,"Durham, NC",Msa,NC,294778,298805,303221,308412,314893,322962,331803,341053,349716,358604,365457,373004
395068,105,"Santa Rosa, CA",Msa,CA,694941,697689,703464,713494,724934,735738,748863,762657,771468,771774,769945,764999
394792,106,"Lexington, KY",Msa,KY,214452,216874,218858,220623,222469,225261,228565,231620,234265,236906,239586,243359
394761,107,"Lafayette, LA",Msa,LA,165986,167133,168546,170003,170726,171803,173322,175152,176901,178484,179851,182073
394770,108,"Lansing, MI",Msa,MI,181557,183230,185215,187614,190227,192753,194693,196562,198349,200082,202235,204736
394590,109,"Fayetteville, AR",Msa,AR,218825,222821,227670,231903,237220,241685,247352,252694,257649,262574,267140,272572
394971,110,"Pensacola, FL",Msa,FL,211817,213959,216685,219077,223341,228322,234452,240201,245654,250769,256225,261698
395195,111,"Visalia, CA",Msa,CA,259446,261552,264721,268171,272245,278152,285751,293207,298780,303224,307136,311598
395096,112,"Shreveport, LA",Msa,LA,120577,121383,121679,122086,122676,123663,124685,126055,127453,129156,129997,130789
395116,113,"Springfield, MO",Msa,MO,179116,181745,184086,185863,187654,189709,192276,195214,197885,203175,208238,214341
395244,114,"York, PA",Msa,PA,211781,214614,218543,222589,227794,232298,235602,237811,239109,239880,240807,242070
394502,115,"Corpus Christi, TX",Msa,TX,180912,182767,184854,186152,187146,188551,191048,194387,197599,199503,201105,202685
394596,116,"Flint, MI",Msa,MI,142396,145329,147692,149152,150794,153074,155864,158784,160473,161361,162547,163667
395019,117,"Reno, NV",Msa,NV,432009,442334,450940,461125,472952,486993,499862,510155,519231,526961,532769,538718
394338,118,"Asheville, NC",Msa,NC,304988,310396,315268,319551,324410,330161,336974,343666,350938,357564,363699,369476
394995,119,"Port St. Lucie, FL",Msa,FL,261132,265767,271569,278541,285199,293096,301631,310959,321581,331212,340404,347475
753917,120,"Santa Maria-Santa Barbara, CA",Msa,CA,710662,719112,729652,739363,757243,778242,805374,827042,843005,855890,867566,880491
394698,121,"Huntsville, AL",Msa,AL,223774,226425,229617,232588,237274,242153,247538,251874,257021,262839,268031,273494
394612,122,"Fort Wayne, IN",Msa,IN,168738,171180,173688,175797,177637,179596,182319,185314,187966,190223,192252,194532
395050,123,"Salinas, CA",Msa,CA,667361,675353,685309,694350,706065,722836,745250,766518,779890,787730,793782,801161
395183,124,"Vallejo, CA",Msa,CA,492418,499105,507903,515780,526568,537185,551594,564999,574760,580093,584350,592081
394870,125,"Mobile, AL",Msa,AL,141859,143390,144869,146681,149015,152178,155563,158661,160646,162830,164886,167340
395015,126,"Reading, PA",Msa,PA,210286,212734,214327,216861,219119,222732,226135,230036,233771,237422,240935,244196
394421,127,"Brownsville, TX",Msa,TX,121044,122664,124652,126756,129543,132347,134922,136976,139182,141756,144346,147168
394746,128,"Killeen, TX",Msa,TX,176959,179044,181946,185536,189671,194044,198596,203426,208479,213775,218802,224137
394439,129,"Canton, OH",Msa,OH,152940,154495,156161,158538,161200,164120,165981,167450,168408,170002,171860,174052
394372,130,"Beaumont, TX",Msa,TX,139050,140082,141322,142440,143126,143998,145073,146628,147795,148768,149465,151072
394820,131,"Manchester, NH",Msa,NH,350828,355546,359346,366508,374307,383606,390669,397711,401075,404739,408311,414609
395048,132,"Salem, OR",Msa,OR,349499,354033,359596,366080,374713,383073,391574,398469,404122,408627,412500,416472
394327,133,"Anchorage, AK",Msa,AK,319379,320128,319623,319266,320567,321001,321558,323421,325263,327103,324965,324043
394520,134,"Davenport, IL",Msa,IL,137811,139205,140273,141202,142121,143470,145038,146991,148677,150120,150915,151739
394972,135,"Peoria, IL",Msa,IL,118869,119570,120409,121444,122908,124408,125994,127370,128859,130239,131516,132534
394898,136,"Myrtle Beach, SC",Msa,SC,230582,233081,235644,238520,242145,247112,252223,259831,268183,277736,285582,294053
394875,137,"Montgomery, AL",Msa,AL,148621,149909,150946,152129,153627,155893,158356,161033,163050,164993,166679,168550
395051,138,"Salisbury, MD",Msa,DE,280840,283422,288300,294509,301612,307865,313692,320709,327982,335193,341243,345927
394658,139,"Gulfport, MS",Msa,MS,153759,154986,156350,158009,159917,162058,164956,167987,170961,173384,176115,179047
395146,140,"Tallahassee, FL",Msa,FL,197728,199296,201114,203029,206802,210615,214603,217894,220678,222956,224303,227349
395164,141,"Trenton, NJ",Msa,NJ,276866,279485,282972,287518,293706,299064,305237,310400,315160,318993,321355,325235
394589,142,"Fayetteville, NC",Msa,NC,146824,148867,150701,152360,154135,156504,159572,162460,164948,167129,169138,171269
394679,143,"Hickory, NC",Msa,NC,171701,174577,178206,181101,184241,187457,191077,194684,198274,200922,204116,207355
394697,144,"Huntington, WV",Msa,WV,109046,110126,111273,112040,112767,113580,114338,115152,115827,116498,117037,
394576,145,"Eugene, OR",Msa,OR,360216,365884,371494,377301,383188,393095,401425,409008,414186,419648,425191,429139
395033,146,"Rockford, IL",Msa,IL,131035,132926,134320,136853,139685,142719,145526,147951,149637,151308,152292,153915
395070,147,"Savannah, GA",Msa,GA,211734,213738,216343,219543,223215,227060,231351,236079,240824,245832,250985,256709
394332,148,"Ann Arbor, MI",Msa,MI,311717,313294,315387,319144,323289,328356,332941,337033,339526,341293,342539,345107
394927,149,"Ocala, FL",Msa,FL,179071,180950,183272,186725,190465,195134,199099,203755,208593,214138,219882,226028
394732,150,"Kalamazoo, MI",Msa,MI,193965,194857,197282,199705,203917,207213,210649,213926,216334,218424,219185,219894
394901,151,"Naples, FL",Msa,FL,373951,377481,382748,391310,402974,414470,428340,441992,459020,475810,493421,508535
395107,152,"South Bend, IN",Msa,IN,155203,157122,158780,159848,163010,166220,169744,172815,175546,178039,180762,183506
395109,153,"Spartanburg, SC",Msa,SC,170881,172979,175210,178092,180803,184163,187156,191003,194907,198825,202340,205972
394579,154,"Evansville, IN",Msa,IN,158692,160654,162730,164377,166795,169246,171793,173684,175004,175994,177686,179756
394747,155,"Kingsport, TN",Msa,TN,144514,145799,147199,148346,149739,151835,154045,156475,158646,160782,163196,166406
395028,156,"Roanoke, VA",Msa,VA,199139,201418,204474,207097,209425,211827,214877,217977,220596,223182,224793,227582
394646,157,"Green Bay, WI",Msa,WI,203675,205915,209614,213197,217273,219826,221849,223731,225629,227725,229398,230655
394796,158,"Lincoln, NE",Msa,NE,224577,227222,230021,233152,236953,240830,244150,246798,249116,250909,252625,254898
394602,159,"Fort Collins, CO",Msa,CO,441962,447228,452240,457387,465131,476361,487570,498385,506619,514160,521157,529675
395179,160,"Utica, NY",Msa,NY,146987,149835,151889,155123,158424,161898,164441,166456,169820,172457,173637,173369
394488,161,"Columbus, GA",Msa,GA,135721,137492,139446,141305,143383,145345,147034,148646,150229,151887,153383,155462
394405,162,"Boulder, CO",Msa,CO,609916,619218,629601,642422,657564,676633,692346,702960,710779,718095,727861,739437
394808,163,"Lubbock, TX",Msa,TX,162517,163759,165232,167261,169625,172277,174442,176913,179500,182549,185114,187594
394572,164,"Erie, PA",Msa,PA,144740,146184,147830,149467,150950,153281,155721,158468,160317,161856,163425,164933
394609,165,"Fort Smith, AR",Msa,AR,119083,120277,121569,122653,123795,125348,126774,128323,129557,130804,132079,134376
394543,166,"Duluth, MN",Msa,MN,186457,188748,190309,190474,191910,194018,197382,199703,202554,205074,207737,210062
394348,167,"Atlantic City, NJ",Msa,NJ,233915,235821,236716,240880,245626,251544,257768,265461,271071,274419,275710,278607
394924,168,"New London, CT",Msa,CT,277744,284955,291034,296106,300358,304004,307411,309513,312505,314238,314200,314974
395061,169,"San Luis Obispo, CA",Msa,CA,683170,689195,698331,705020,717279,731910,749227,764950,776158,785731,797279,808201
394622,170,"Gainesville, FL",Msa,FL,220553,222036,223271,224920,227059,230862,235499,240001,243722,247249,250994,254870
395065,171,"Santa Cruz, CA",Msa,CA,958202,963772,975959,996791,1030179,1066040,1094971,1115700,1125087,1132148,1143304,1154443
394471,172,"Clarksville, TN",Msa,TN,198380,200682,202787,205384,208749,212830,217051,221482,225497,229670,234840,241081
394447,173,"Cedar Rapids, IA",Msa,IA,167966,170722,172999,175066,176722,178504,180270,181554,183231,185254,187992,190597
394851,174,"Merced, CA",Msa,CA,317190,321519,327820,334519,343343,349828,356775,364165,373213,380758,386236,391382
395229,175,"Wilmington, NC",Msa,NC,281138,284068,288828,293491,297829,301931,308599,316617,324675,330561,337011,343522
394741,176,"Kennewick, WA",Msa,WA,327826,331662,336469,341403,347678,355108,362965,370406,377609,384443,391898,399042
394645,177,"Greeley, CO",Msa,CO,406757,410705,415626,423195,431250,440530,451101,461209,470716,477782,484305,489438
395197,178,"Waco, TX",Msa,TX,181731,183118,185518,188770,192909,197411,202575,208379,215179,220020,224114,226634
394937,179,"Olympia, WA",Msa,WA,404474,411071,417194,425203,435477,446770,458372,467380,474039,480432,488122,496558
394323,180,"Amarillo, TX",Msa,TX,157987,160143,162769,164847,166945,169260,172017,174767,177535,180142,182957,185579
394387,181,"Binghamton, NY",Msa,NY,130891,132425,133926,135747,137897,141140,144636,147931,150039,151262,151472,152616
394660,182,"Hagerstown, WV",Msa,MD,222164,225084,228700,233309,237103,240871,244239,248018,251666,255113,258914,262410
394412,183,"Bremerton, WA",Msa,WA,455312,462616,469695,477839,485766,496193,503962,516111,524784,534997,540456,547398
394772,184,"Laredo, TX",Msa,TX,162586,163032,163140,162836,162715,162656,165550,169008,172530,173752,175399,178263
394811,185,"Lynchburg, VA",Msa,VA,198282,200084,202275,204549,206734,208856,211124,213864,216522,219657,222490,224786
395240,186,"Yakima, WA",Msa,WA,267464,270949,274537,280007,284857,289609,294076,299146,304042,308457,312690,317329
753875,187,"Crestview-Fort Walton Beach-Destin, FL",Msa,FL,312682,317056,321047,326603,332113,340038,349110,357947,366212,374235,382186,389697
395161,188,"Topeka, KS",Msa,KS,145291,146336,147888,149954,152017,154173,155954,158171,160217,162163,163920,165565
394813,189,"Macon-Bibb County, GA",Msa,GA,119488,120869,122285,123713,125719,127840,129793,131731,133731,135778,137724,140281
394454,190,"Champaign-Urbana, IL",Msa,IL,152926,154359,155815,157378,158978,160977,163374,165442,167324,169094,171078,172660
395171,191,"Tuscaloosa, AL",Msa,AL,179050,180331,181804,183689,185629,187706,189877,192594,194917,197005,198791,201593
394483,192,"College Station, TX",Msa,TX,224640,225416,226406,227403,228765,230490,232687,235131,237981,240812,243721,247045
395103,193,"Sioux Falls, SD",Msa,SD,243950,246831,249933,253096,256391,260222,263879,267225,270570,273601,276973,281479
394455,194,"Charleston, WV",Msa,WV,100748,101917,103886,106434,107880,109157,110391,111816,113111,114422,115488,117067
394334,195,"Appleton, WI",Msa,WI,209747,211800,213932,216189,219008,222764,226622,229851,232666,234683,236710,237621
394464,196,"Chico, CA",Msa,CA,354537,358863,362719,366490,371131,376238,383257,389587,395054,396243,396393,396074
394459,197,"Charlottesville, VA",Msa,VA,328361,331989,337051,342394,347791,352762,356985,360724,362866,365207,367856,373260
394468,198,"Claremont, NH",Msa,NH,248560,252408,256847,260235,263770,268051,273861,281361,286990,292922,298198,306841
394361,199,"Barnstable Town, MA",Msa,MA,499239,509855,520711,534057,549472,567577,583765,595345,604309,614021,624011,632587
394803,200,"Longview, TX",Msa,TX,145709,150195,155027,158068,159939,162068,164337,167323,170358,173126,175234,178402
394429,201,"Burlington, VT",Msa,VT,332921,335119,338376,342623,348697,352546,358057,364004,372131,378153,383178,388705
395002,202,"Prescott, AZ",Msa,AZ,367234,376598,385075,396538,405251,417639,428383,440789,450007,458632,465180,470085
395114,203,"Springfield, IL",Msa,IL,141954,142599,143171,143761,144507,145624,146813,148015,149002,150135,151247,152587
395174,204,"Tyler, TX",Msa,TX,190376,190989,192510,194687,197558,200558,204038,208293,211850,214464,215977,217549
394773,205,"Las Cruces, NM",Msa,NM,198045,199340,201271,203812,206968,210753,214267,217256,220020,223115,226787,229359
394585,206,"Fargo, ND",Msa,ND,236051,238700,241029,243216,245298,247718,250024,251890,254275,256463,258801,260475
394691,207,"Houma, LA",Msa,LA,160424,161449,162744,163969,164828,165662,166386,167438,168461,169308,169924,171920
395030,208,"Rochester, MN",Msa,MN,257992,260620,263538,265548,268406,271259,274977,278902,281711,284608,287334,290592
394597,209,"Florence, SC",Msa,SC,130452,131940,133165,134551,135763,137471,139004,140585,142495,144725,146940,149133
394848,210,"Medford, OR",Msa,OR,355562,362129,368186,374635,379006,385249,391608,398665,405005,411795,417902,423629
753895,211,"Lafayette-West Lafayette, IN",Msa,IN,187518,189973,192967,195880,198673,201166,204220,207583,210946,213855,216591,219920
394378,212,"Bellingham, WA",Msa,WA,473378,482998,488958,498117,501211,511872,521362,536469,548579,562512,573759,585211
394765,213,"Lake Havasu City, AZ",Msa,AZ,276061,281064,286700,293479,301704,310617,320002,328122,335115,341959,348973,356099
395047,214,"Saginaw, MI",Msa,MI,113870,115934,117938,119558,121684,123924,126520,128491,129517,130965,132426,134314
394763,215,"Lake Charles, LA",Msa,LA,175733,176758,177919,178704,179158,180156,181399,182873,184304,186033,187868,191122
394726,216,"Johnson City, TN",Msa,TN,166497,168816,171471,173631,175987,178572,181396,184893,188036,192411,196632,203361
394565,217,"Elkhart, IN",Msa,IN,184990,187389,189337,191453,194798,198507,202236,205364,208006,210484,213757,217707
395247,218,"Yuma, AZ",Msa,AZ,191297,195508,199331,203423,207005,210894,215417,220751,226283,231255,234815,239148
395011,219,"Racine, WI",Msa,WI,183696,187364,190666,192305,194452,196644,199214,201815,204645,206790,208256,211244
394346,220,"Athens, GA",Msa,GA,229790,231442,233795,236358,239306,243730,248277,253178,257334,262699,268174,274727
395162,221,"Torrington, CT",Msa,CT,279744,285846,292978,299237,303920,308721,313912,318705,322326,323840,326363,328424
395118,222,"St. Cloud, MN",Msa,MN,235617,238453,241453,243785,247244,251646,256287,259887,262834,265736,268463,271341
394681,223,"Hilton Head Island, SC",Msa,SC,340282,343113,347421,351153,357727,364243,373167,382958,393625,405395,416118,427738
753869,224,"Bloomington, IL",Msa,IL,161196,163193,164985,166403,167332,169230,171764,174397,176541,178643,180531,182760
394680,225,"Hilo, HI",Msa,HI,417749,422455,428775,435917,444810,454948,466240,479692,492952,506334,517962,528859
394960,226,"Panama City, FL",Msa,FL,248392,251399,254950,258706,263189,267959,273473,279679,287131,293701,299360,304299
394748,227,"Kingston, NY",Msa,NY,294181,302094,309742,315585,322372,328393,335484,340247,345422,349669,354385,357473
394519,228,"Daphne, AL",Msa,AL,244550,247402,249659,253081,256631,262884,268515,274432,280748,287433,294021,299672
394623,229,"Gainesville, GA",Msa,GA,263124,266505,270490,274079,279473,284953,293092,301724,309666,317827,326751,336042
395202,230,"Warner Robins, GA",Msa,GA,157309,158586,160108,161711,163239,164955,166735,168927,171108,173456,175709,178556
394392,231,"Blacksburg, VA",Msa,VA,210043,212898,215709,217488,219209,221310,223138,225217,226940,228568,229924,233527
394716,232,"Jacksonville, NC",Msa,NC,182114,183718,185528,187239,188963,191431,194722,198647,202013,205084,208248,211739
395018,233,"Redding, CA",Msa,CA,310617,313864,318414,325477,333121,340428,349088,356714,363230,364029,364813,366468
394872,234,"Monroe, LA",Msa,LA,143339,144247,145212,145672,146168,147238,149436,151985,154130,155338,156056,157830
394729,235,"Joplin, MO",Msa,MO,143106,144732,146034,147040,147924,148658,149892,151286,152972,154717,157140,160140
394559,236,"El Centro, CA",Msa,CA,250176,252817,259676,270270,279528,286014,290449,293603,298088,301081,304568,307666
395151,237,"Terre Haute, IN",Msa,IN,103751,105161,107215,108129,109149,109444,110073,111273,112475,113988,114838,116327
